"ТРИСУЛЬФОН® СУСПЕНЗИЯ ДЛЯ ОРАЛЬНОГО ПРИМЕНЕНИЯ (TRISULFON® ORAL SUSPENSION)";"Выпускают лекарственный препарат расфасованным в пластиковые бутыли по 1 л."
"СОЛВИМИН® СЕЛЕН (SOLVIMIN® SELEN)";"Расфасован по 150 г и 1 кг в пластмассовые контейнеры."
"РИКАРФА® (RYCARFA) раствор д/инъекций";"Расфасован по 20 мл во флаконы из темного стекла, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы упакованы поштучно в картонные коробки в комплекте с инструкцией по применению."
"МИЛПРАЗОН® ТАБЛЕТКИ ДЛЯ СОБАК (MILPRAZON® TABLETS FOR DOGS) 2.5+25 мг";"Расфасованы по 2, 4 шт. в блистеры, упакованные в картонные коробки в комплекте с инструкцией по применению."
"МИЛПРАЗОН® ТАБЛЕТКИ ДЛЯ СОБАК (MILPRAZON® TABLETS FOR DOGS) 12.5+125 мг";"Расфасованы по 2, 4 шт. в блистеры, упакованные в картонные коробки в комплекте с инструкцией по применению."
"МИЛПРАЗОН® ТАБЛЕТКИ ДЛЯ КОШЕК (MILPRAZON® TABLETS FOR CATS) 4+10 мг";"Расфасованы по 2, 4 шт. в блистеры, упакованные в картонные коробки в комплекте с инструкцией по применению."
"МИЛПРАЗОН® ТАБЛЕТКИ ДЛЯ КОШЕК (MILPRAZON® TABLETS FOR CATS) 16+40 мг";"Расфасованы по 2, 4 шт. в блистеры, упакованные в картонные коробки в комплекте с инструкцией по применению."
"КОКЦИСАН 120Г ГРАНУЛЯТ (KOKCISAN 120G GRANULATE)";"Расфасован в герметично закрытые многослойные бумажные пакеты по 25 кг."
"КАЛЬФОСЕТ® (CALFOSET®) раствор д/инъекций";"Расфасован по 100 мл в герметично закрытые флаконы из темного стекла, укупоренные резиновыми пробками и обкатанные алюминиевыми колпачками."
"ГИРАКСА® (GIRAXA®)";"Расфасован по 100 г и 1 кг в пакеты из ламинированной фольги или в пластмассовые контейнеры."
"ФЛОРОН® 4% (FLORON® 4%)";"Расфасован по 1 кг в герметично закрытые пакеты из ламинированной фольги, а также по 10 кг в герметично закрытые многослойные бумажные мешки."
"ЭГОЦИН 155 (EGOCIN 155)";"Расфасован по 25 г, 200 г и 1 кг в пакеты из ламинированной фольги; по 10 кг и 25 кг в многослойные бумажные мешки."
"ЭНРОКСИЛ® 10% РАСТВОР ДЛЯ ИНЪЕКЦИЙ (ENROXIL® 10% SOLUTIO PRO INJECTIONIBUS) раствор д/инъекций";"Расфасован по 100 мл во флаконы из темного стекла соответствующей вместимости. Каждый флакон помещен в картонную коробку и снабжен инструкцией по применению."
"ЭНРОКСИЛ® 10% РАСТВОР ДЛЯ ПЕРОРАЛЬНОГО ПРИМЕНЕНИЯ (ENROXIL® 10% SOLUTIO PER USUM ORAL) раствор д/перорального применения";"Расфасован по 1 л в полиэтиленовые бутыли соответствующей вместимости."
"ЭНРОКСИЛ® 5% ПОРОШОК (ENROXIL® 5% POWDER)";"Расфасован по 1 кг в пакеты; по 10 кг и 25 кг в мешки."
"ЭНРОКСИЛ® 5% РАСТВОР ДЛЯ ИНЪЕКЦИЙ (ENROXIL® 5% SOLUTIO PRO INJECTIONIBUS) раствор д/инъекций";"Расфасован по 50 мл и 100 мл во флаконы из темного стекла соответствующей вместимости. Каждый флакон помещен в картонную коробку и снабжен инструкцией по применению."
"ФЛОРОН® 30% (FLORON® 30%) раствор д/инъекций";"Расфасован по 100 мл в герметично закрытые флаконы из темного стекла соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Каждый флакон помещен в картонную коробку в комплекте с инструкцией по применению."
"ФЛОРОН® 10% (FLORON® 10%)";"Расфасован по 1000 мл в пластиковые бутылки соответствующей вместимости. Каждая упаковка снабжена инструкцией по применению."
"ФЛОРОН® 2% ПОРОШОК (FLORON® 2% POWDER)";"Расфасован по 1 и 10 кг в герметично закрытые пакеты из ламинированной фольги, а также по 1 кг в герметично закрытые пластиковые банки."
"ЭГОЦИН® 20 ПОРОШОК (EGOCIN® 20 POWDER)";"Расфасован по 1 кг в пакеты из ламинированной фольги."
"ЭГОЦИН® L.A. (EGOCIN® L.A.) раствор д/инъекций";"Расфасован по 100 мл в герметично закрытые флаконы из темного стекла, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Каждый флакон упакован в картонную коробку и снабжен инструкцией по применению."
"ФЛУБАКТИН® 10% (FLUBACTIN® 10%)";"Расфасован по 1 кг в герметично закрытые пакеты из ламинированной фольги. Каждая упаковка снабжена инструкцией по применению."
"ФЛИМАБЕНД (FLIMABEND)";"Расфасована по 100 г в пакеты-саше из алюминиевой фольги соответствующей вместимости, которые помещены в коробки, содержащие 5 пакетов. Каждая единица упаковки снабжена инструкцией по применению."
"ФИПРИСТ® СПОТ ОН (FYPRYST® SPOT ON) раствор д/наружного применения";"Расфасован по 0.5, 0.67, 1.34, 2.68 и 4.02 мл в полиэтиленовые пипетки, помещенные поштучно в пакеты из алюминиевой фольги. Пипетки упакованы в картонные пачки по 3 шт. в комплекте с инструкцией по применению."
"ЭНРОКСИЛ® МАКС (ENROXIL® MAX) раствор д/инъекций";"Расфасован по 100 мл во флаконы из темного стекла, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы упакованы индивидуально в картонные коробки. Каждая упаковка снабжена инструкцией по применению."
"ГЕНТАМИЦИН ПОРОШОК (GENTAMICIN PULVIS)";"Расфасован по 1 кг в герметично закрытые пакеты из ламинированной фольги. Каждая упаковка снабжена инструкцией по применению."
"ТИАВАЛТ® (TYAWALT®)";"Расфасован по 1 кг, 5 кг и 10 кг в многослойные водонепроницаемые пакеты. Каждая единица упаковки снабжена инструкцией по применению."
"РИКАРФА® ТАБЛЕТКИ СО ВКУСОМ МЯСА (RYCARFA® TABLETS WITH MEAT FLAVOUR) 20 мг";"Выпускают препарат в виде таблеток массой 76 мг, 190 мг, 380 мг с содержанием действующего вещества, соответственно 20 мг, 50 мг и 100 мг, расфасованных в блистеры по 10 штук. Блистеры упаковывают в картонные коробки по 2, 5, 10 и 50 шт. Каждую упаковку снабжают инструкцией по применению."
"РИКАРФА® ТАБЛЕТКИ СО ВКУСОМ МЯСА (RYCARFA® TABLETS WITH MEAT FLAVOUR) 50 мг";"Выпускают препарат в виде таблеток массой 76 мг, 190 мг, 380 мг с содержанием действующего вещества, соответственно 20 мг, 50 мг и 100 мг, расфасованных в блистеры по 10 штук. Блистеры упаковывают в картонные коробки по 2, 5, 10 и 50 шт. Каждую упаковку снабжают инструкцией по применению."
"РИКАРФА® ТАБЛЕТКИ СО ВКУСОМ МЯСА (RYCARFA® TABLETS WITH MEAT FLAVOUR) 100 мг";"Выпускают препарат в виде таблеток массой 76 мг, 190 мг, 380 мг с содержанием действующего вещества, соответственно 20 мг, 50 мг и 100 мг, расфасованных в блистеры по 10 штук. Блистеры упаковывают в картонные коробки по 2, 5, 10 и 50 шт. Каждую упаковку снабжают инструкцией по применению."
"МИЗОКСИН (MISOXIN)";"Расфасован по 1 кг в пакеты из ламинированной фольги."
"МАРФЛОКСИН® 10% РАСТВОР ДЛЯ ИНЪЕКЦИЙ (MARFLOXIN® 10% SOLUTION FOR INJECTION) раствор д/инъекций";"Расфасован по 100 мл в герметично закрытые флаконы из темного стекла, укупоренные резиновыми пробками и обкатанные алюминиевыми колпачками. Флаконы помещают в картонные коробки в комплекте с инструкцией по применению."
"МАРФЛОКСИН® 2% РАСТВОР ДЛЯ ИНЪЕКЦИЙ (MARFLOXIN® 2% SOLUTION FOR INJECTION) раствор д/инъекций";"Расфасован по 20 мл, 50 мл, 100 мл в герметично закрытые флаконы из темного стекла, укупоренные резиновыми пробками и обкатанные алюминиевыми колпачками, помещенные в картонные коробки с инструкцией по применению."
"МАРФЛОКСИН® ТАБЛЕТКИ (MARFLOXIN® TABLETS) 5 мг";"Расфасованы по 10 шт. в блистеры, упакованные поштучно в картонные коробки в комплекте с инструкцией по применению."
"МАРФЛОКСИН® ТАБЛЕТКИ (MARFLOXIN® TABLETS) 20 мг";"Расфасованы по 10 шт. в блистеры, упакованные поштучно в картонные коробки в комплекте с инструкцией по применению."
"МАРФЛОКСИН® ТАБЛЕТКИ (MARFLOXIN® TABLETS) 80 мг";"Расфасованы по 6 шт. в блистеры, упакованные по 2 блистера в картонные коробки в комплекте с инструкцией по применению."
"АМАТИБ 80% ВОДОРАСТВОРИМЫЙ ПОРОШОК (AMATIB 80% WATER SOLUBLE POWDER)";"Расфасован по 100, 250 и 500 г в герметично закрытые пакеты из ламинированной фольги. Каждая единица упаковки снабжена инструкцией по применению."
"ДЕХИНЕЛ® ПЛЮС (DEHINEL® PLUS)";"Расфасованы по 2 или 6 таблеток в блистеры. Блистеры по 2 таблетки упакованы в картонные коробки по 1 или 2 шт., блистеры по 6 таблеток упакованы в картонные коробки по 10 или 17 шт. и снабжены инструкцией по применению."
"ДЕХИНЕЛ® ПЛЮС ТАБЛЕТКИ СО ВКУСОМ МЯСА (DEHINEL® PLUS TABLETS WITH MEAT FLAVOUR)";"Расфасованы по 2 или 10 таблеток в блистеры. Блистеры по 2 таблетки упакованы по 1 шт. в коробку, блистеры по 10 таблеток упакованы в коробки по 1 или 10 шт. Каждая коробка снабжена инструкцией по применению."
"ТОЛТАРОКС® (TOLTAROX®)";"Расфасована по 250 мл и 1 л в пластиковые флаконы соответствующей вместимости с навинчиваемыми крышками из полипропилена. Флаконы емкостью 250 мл упакованы индивидуально в картонные коробки. Каждую упаковку снабжают инструкцией по применению."
"ЛАВЕТА СУПЕР ДЛЯ СОБАК (LAVETA SUPER FOR DOG) жидкость";"Расфасована по 50 мл в стеклянные флаконы, упакованные в картонные коробки. Каждую единицу фасовки маркируют с указанием: наименования организации-производителя, ее адреса и товарного знака, названия, назначения и способа применения добавки, состава и гарантированных показателей, объема в единице фасовки, даты изготовления, срока и условий хранения, номера партии, знака соответствия, надписи ""Для животных"" и сопровождают инструкцией по применению."
"ЭКОЦИД С (ECOCID S)";"Расфасован по 50 г в пакеты из ламинированной фольги, упакованные по 25 штук в картонные коробки; по 1 кг и 2.5 кг - в пакеты из ламинированной фольги соответствующей вместимости."
"ЭКОЦИД (ECOCID)";"Расфасован по 50 г и 2.5 кг в пакеты."
"КАПЛИ VERMICON LINE-ON-IMMOSHIELD ОТ ПАРАЗИТОВ (ANTIPARASITIC DROPS VERMICON LINE-ON-IMMOSHIELD) капли";"Расфасованы по 1 мл, 1.5 мл, 3 мл и 4.5 мл в пипетки, упакованные по 3 шт. в картонные коробки.Выпускаются для кошек весом от 1 до 10 кг, для собак весом от 1 до 15 кг, 15-30 кг и более 30 кг."
"ЛАКТИС ЗОО (LACTIS ZOO) жидкость";"Расфасован по 100 мл во флаконы."
"ВОЛЬВАК® AE+FP MLV (VOLVAC® AE+FP MLV) лиофилизат д/пригот. р-ра д/инъекций";"Вакцина расфасована по 1000 прививных доз (7.8-8.2 см(3)) в стеклянные флаконы, разбавитель - в полиэтиленовые флаконы по 10 мл соответствующей вместимости. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками."
"ЭНТЕРИЗОЛ® ИЛЕИТИС (ENTERISOL® ILEITIS)";"Расфасована по 10 доз, 50 доз и 100 доз в стеклянные флаконы соответствующей вместимости, разбавитель - в пластиковые флаконы по 20 мл, 100 мл и 200 мл. Флаконы с вакциной заполнены инертным газом и герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы с разбавителем герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками."
"ВЕТМЕДИН® капсулы (VETMEDIN® capsules) капсулы 1.25 мг";"Расфасованы по 100 шт. в пластиковые флаконы соответствующей вместимости. Флаконы упакованы в индивидуальные картонные коробки. В каждую коробку вложена инструкция по применению."
"ВЕТМЕДИН® капсулы (VETMEDIN® capsules) капсулы 2.5 мг";"Расфасованы по 100 шт. в пластиковые флаконы соответствующей вместимости. Флаконы упакованы в индивидуальные картонные коробки. В каждую коробку вложена инструкция по применению."
"ВЕТМЕДИН® капсулы (VETMEDIN® capsules) капсулы 5 мг";"Расфасованы по 100 шт. в пластиковые флаконы соответствующей вместимости. Флаконы упакованы в индивидуальные картонные коробки. В каждую коробку вложена инструкция по применению."
"ВЕТМЕДИН® капсулы (VETMEDIN® capsules) капсулы 10 мг";"Расфасованы по 100 шт. в пластиковые флаконы соответствующей вместимости. Флаконы упакованы в индивидуальные картонные коробки. В каждую коробку вложена инструкция по применению."
"ВЕТМЕДИН® (VETMEDIN®) 1.25 мг";"Расфасованы по 50 или 100 шт. в пластиковые флаконы соответствующей вместимости. Флаконы упакованы с инструкцией по применению в индивидуальные картонные коробки."
"ВЕТМЕДИН® (VETMEDIN®) 2.5 мг";"Расфасованы по 50 или 100 шт. в пластиковые флаконы соответствующей вместимости. Флаконы упакованы с инструкцией по применению в индивидуальные картонные коробки."
"ВЕТМЕДИН® (VETMEDIN®) 5 мг";"Расфасованы по 50 или 100 шт. в пластиковые флаконы соответствующей вместимости. Флаконы упакованы с инструкцией по применению в индивидуальные картонные коробки."
"ХЕЛАВИТ С (HELAVIT C) раствор";"Расфасован по 40 и 70 мл в полимерные флаконы; 10 и 20 л в полиэтиленовые бутыли; 30 и 40 л в полиэтиленовые канистры или бочки."
"ХЕЛАВИТ РАСТВОР ДЛЯ ИНЪЕКЦИЙ (HELAVITUM SOLUTION PRO INJECTIONIBUS) раствор д/инъекций";"Расфасован по 10 и 100 мл во флаконы из прозрачного или темного стекла, герметично укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"ХЕЛАВИТ В (HELAVIT B) раствор";"Расфасован по 70 мл в полимерные флаконы; 10 и 20 л в полиэтиленовые бутыли; 30 и 40 л в полиэтиленовые канистры или бочки."
"ХЕЛАВИТ А (HELAVIT A) раствор";"Расфасован по 250 и 500 мл в полимерные флаконы;10 и 20 л в полиэтиленовые бутыли; 30 и 40 л в полиэтиленовые канистры или бочки."
"БЕАФАР ОШЕЙНИК ИНСЕКТОАКАРИЦИДНЫЙ ДЛЯ КОШЕК (BEAPHAR FLEA & TICK COLLAR FOR CAT)";"Выпускают длиной 35 см в герметично закрытом полимерном пакете, помещенном в картонную коробку с инструкцией по применению."
"БЕАФАР ОШЕЙНИК ИНСЕКТОАКАРИЦИДНЫЙ ДЛЯ СОБАК (BEAPHAR FLEA & TICK COLLAR FOR DOG)";"Выпускают для собак средних, маленьких пород и щенков длиной 65 см, для собак крупных пород длиной 85 см, упакованным в герметично закрытом полимерном пакете, помещенном в картонную коробку с вместе с инструкцией по применению."
"БЕАФАР ОШЕЙНИК ИНСЕКТОАКАРИЦИДНЫЙ ДЛЯ СОБАК И КОШЕК С.О.С. (BEAPHAR FLEA & TICK COLLAR FOR DOG AND CAT S.O.S.)";"Выпускают в герметично закрытом полимерном пакете, помещенном в картонную коробку с инструкцией по применению."
"ЭНРОМАГ® (ENROMAG) раствор д/инъекций 50 мг";"Расфасован по 20 и 100 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"ЭНРОМАГ® (ENROMAG) раствор д/инъекций 100 мг";"Расфасован по 20 и 100 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"ЭНДОМЕТРАМАГ-БИО® (ENDOMETRAMAG-BIO)";"Расфасован по 0.5 и 1 л в полиэтиленовые канистры соответствующей вместимости, которые закрывают резьбовыми пластмассовыми крышками с контролем первого вскрытия."
"ЦИПРОМАГ®-О (CIPROMAG-O)";"Расфасован по 0.5 или 1 л в полиэтиленовые канистры соответствующей вместимости, укупоренные резьбовыми пластмассовыми крышками с кольцом контроля первого вскрытия. Каждую упаковку снабжают инструкцией по применению."
"ЦЕФТИМАГ® (CEFTIMAG) сусп. д/инъекций";"Расфасована по 100 мл в стеклянные флаконы соответствующей вместимости. Флаконы укупоривают резиновыми пробками, укрепленными алюминиевыми колпачками."
"ФОЛЛИМАГ® (FOLLIMAG) лиофилизат д/пригот. р-ра д/инъекций 500";"Расфасован в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"ФОЛЛИМАГ® (FOLLIMAG) лиофилизат д/пригот. р-ра д/инъекций 1000";"Расфасован в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"СУПРИМИЦИН® (SUPRIMYCIN) раствор д/инъекций";"Расфасован по 100 мл в стеклянные флаконы, герметично укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"ПНЕВМОСТОП® (PNEUMOSTOP) раствор д/инъекций";"Расфасован по 20 и 100 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"ПИГУЛИН® (PIGULIN®) 1 доза";"Расфасована по 1 или 5 доз в стеклянные флаконы вместимостью 10 мл. Флаконы укупоривают резиновыми пробками, укрепленными алюминиевыми колпачками."
"ПИГУЛИН® (PIGULIN®) 5 доз";"Расфасована по 1 или 5 доз в стеклянные флаконы вместимостью 10 мл. Флаконы укупоривают резиновыми пробками, укрепленными алюминиевыми колпачками."
"МИКСОФЕРОН® РАСТВОР ДЛЯ ИНЪЕКЦИЙ (MIXOFERON® SOLUTIO PRO INJECTIONIBUS) раствор д/инъекций 5 доз";"Расфасован по 10 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы помещают в картонную коробку по 40 шт. в комплекте с инструкцией по применению."
"МИКСОФЕРОН® РАСТВОР ДЛЯ ИНЪЕКЦИЙ (MIXOFERON® SOLUTIO PRO INJECTIONIBUS) раствор д/инъекций 10 доз";"Расфасован по 10 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы помещают в картонную коробку по 40 шт. в комплекте с инструкцией по применению."
"МЕТРАМАГ® (METRAMAG) раствор д/инъекций";"Расфасован по 20 мл и 100 мл в стеклянные флаконы соответствующей вместимости. Флаконы укупоривают резиновыми пробками, укрепленными алюминиевыми колпачками."
"МАГЭСТРОФАН® (MAGESTROFAN) раствор д/инъекций";"Расфасован по 2, 4, 10, 20 мл во флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"МАГКОЛИСТИН® (MAGCOLISTIN) раствор д/перорального применения";"Расфасован по 0.5 и 1 л в полиэтиленовые канистры, закрытые резьбовыми пластмассовыми крышками с контролем первого вскрытия. Каждая потребительская упаковка снабжена инструкцией по применению."
"КОМУЛИН (COMULIN) раствор д/инъекций";"Расфасован по 20 и 100 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"ДОКСИМАГ®-О (DOXYMAG-O)";"Расфасован по 100 мл в стеклянные флаконы или по 0.5 л, 1.0 л в полиэтиленовые канистры соответствующей вместимости. Флаконы укупоривают резиновыми пробками, укрепленными алюминиевыми колпачками. Полиэтиленовые канистры закрывают резьбовыми пластмассовыми крышками с контролем первого вскрытия."
"БРОМКОЛИН®-О (BROMCOLIN-O) раствор д/перорального применения";"Расфасован по 0.5 л и 1 л в полиэтиленовые канистры соответствующей вместимости. Полиэтиленовые канистры закрывают резьбовыми пластмассовыми крышками с контролем первого вскрытия."
"БАКТИМАГ-О® (BACTIMAG-O) раствор д/перорального применения";"Расфасован по 0.5 л и 1 л в полиэтиленовые канистры соответствующей вместимости. Полиэтиленовые канистры закрывают резьбовыми пластмассовыми крышками с контролем первого вскрытия."
"АЦИЛОМАГ® (ACILOMAG) сусп. д/инъекций";"Расфасована по 100 мл в стеклянные флаконы соответствующей вместимости. Флаконы укупоривают резиновыми пробками, укрепленными алюминиевыми колпачками."
"АМОКСИМАГ® (AMOXIMAG) сусп. д/инъекций";"Расфасована по 100 мл в стеклянные флаконы, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками. Каждая потребительская упаковка снабжена инструкцией по применению."
"АРГУМИСТИН® (ARGUMISTIN®) раствор д/приема внутрь и местного применения 0.001%";"Расфасован в полимерные флаконы объемом 10 мл со стерильной насадкой-капельницей. Каждый флакон сопровождается индивидуальной картонной упаковкой и инструкцией по применению."
"АРГУМИСТИН® (ARGUMISTIN®) раствор д/приема внутрь и местного применения 0.005%";"Расфасован в полимерные флаконы объемом 1 л; 100 мл со стерильной насадкой-распылителем; 10 мл со стерильной насадкой-капельницей. Флаконы объемом 10 мл и 100 мл сопровождаются индивидуальной картонной упаковкой и инструкцией по применению."
"ЭЛЬВИТА-УДИВИТ (ALVITA-UDIVIT)";"Расфасован по 2, 4 и 8 мл в герметично запаянные стеклянные ампулы или по 5, 10 и 100 мл в стеклянные флаконы соответствующей вместимости, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"СОМАТИК-ЭКСПЕРТ (SOMATIC-EXPERT)";"Расфасован от 50 до 10 000 см(3) в полимерную тару."
"ЦИФЛОН (CIFLON) раствор д/наружного применения";"Расфасован по 100, 500 и 1000 мл в пластиковые емкости."
"ФЛУКСИРОЛ (FLUXIROL) раствор д/инъекций";"Расфасован по 10, 100 и 250 мл в стеклянные флаконы."
"ТЕТРАВИТФЕРОН-Б (TETRAVITFERON-B) раствор д/инъекций";"Расфасован по 10, 20, 50, 100 см(3) в стеклянных или полимерных флаконах."
"УТЕРОФУР (UTEROFUR) сусп. д/инъекций";"Расфасован по 10 и 20 см(3) в пластиковых шприцах-инъекторах, закрытых колпачками."
"РЕЦЕФУР (RECEFUR) сусп. д/инъекций";"Расфасован по 50, 100, 400 и 1000 см(3) в стерильные стеклянные или полимерные флаконы."
"ПЕНОЦЕФУР (PENOCEFUR)";"Расфасованы в индивидуальные упаковки: фольгу с термолаком или пленку полиэтиленовую пищевую по 1 или 2 шт., которые помещены в коробки или пластиковые контейнеры по 10 или 20 шт."
"ИНТЕРФЕРОН СВИНОЙ РЕКОМБИНАНТНЫЙ (RECOMBINANT PORCINE INTERFERON) раствор д/инъекций";"Расфасован по 10 см(3) в запаянных ампулах для лекарственных средств вакуумного наполнения или по 10, 20, 50, 100, 400, 1000 см(3) в стерильных стеклянных или пластиковых флаконах."
"ИНТЕРФЕРОН БЫЧИЙ РЕКОМБИНАНТНЫЙ (RECOMBINANT BOVINE INTERFERON) раствор д/инъекций";"Расфасован по 10 см(3) в запаянных ампулах для лекарственных средств вакуумного наполнения или по 10, 20, 50, 100, 400, 1000 см(3) в стерильных стеклянных или пластиковых флаконах."
"ДЕКТОМЕКТИН (DECTOMECTIN) раствор д/инъекций";"Расфасован по 50, 100 или 250 см(3) в стеклянные флаконы."
"ФЕЛИФЕРОН® РАСТВОР ДЛЯ ИНЪЕКЦИЙ (SOLUTIO FELIFERONI PRO INJECTIONIBUS) раствор д/инъекций";"Расфасован по 2.5 мл в стеклянные флаконы объемом 3 мл, укупоренными резиновыми пробками, укрепленными алюминиевыми колпачками. Препарат упаковывают по 2 или 5 флаконов в ложемент корекс, который индивидуально укладывают в картонные коробки с инструкцией по применению."
"БЕЛКОХЕЛП (BELKOHELP) порошок: , 0.01 %, 0.1 %, 0.17 %, 0.3 %";"Расфасован весовыми порциями массой 500 г с указанием массы каждой упаковочной единицы."
"БЕЛКОХЕЛП (BELKOHELP) порошок: 0.01 %, 0.1 %, 0.17 %, 93.5 %";"Расфасован весовыми порциями массой от 500 г до 40 кг с указанием массы каждой упаковочной единицы. Каждую партию упаковывают в пакеты (блистеры) из целлюлозной пленки, полиэтиленовой пленки с указанием массы каждой упаковочной единицы или другие полимерные материалы, разрешенные к применению для контакта с пищевой продукцией органами и учреждениями Госсанэпиднадзора, скрепляют термосваркой или заклеивают ярлыком с нанесенным товарным знаком или обвязывают лентой или закрепляют металлическими скобами, упаковывают в транспортную тару. БВМД, предназначенные для реализации (в т.ч. и фасованные), упаковывают в ящики: деревянные многооборотные, полимерные многооборотные, из гофрированного картона. По согласованию с заказчиком (потребителем) допускаются другие виды упаковки."
"8 В 1 ЭКСЕЛЬ ДЕТЕР (8 IN 1 EXCEL DETER) таб.";"Расфасованы по 55 или 110 шт. в полимерные банки с крышками."
"МЕТАКАМ® (METACAM®) раствор д/инъекций";"Расфасован в стеклянные флаконы, укупоренные резиновыми пробками, укрепленными алюминиевыми колпачками."
"КУСТОВАК® D (CUSTOVAC® D)";"Расфасован по 250 г в полиэтиленовые пакеты, упакованные в коробки. В каждую коробку вложена инструкция по применению препарата."
"ИНГЕЛЬВАК® АУЕСКИ MLV (INGELVAC® AUJESZKY MLV)";"Вакцина расфасована по 10, 25, 50 и 100 прививных доз в стеклянные флаконы соответствующей вместимости, растворитель - в пластиковые флаконы по 20, 50, 100 и 200 мл. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками."
"ИНГЕЛЬВАК® HP-1 (INGELVAC® HP-1)";"Вакцина расфасована по 100 мл (50 доз) и 500 мл (250 доз) в полиэтиленовые флаконы соответствующей вместимости. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками.Флаконы с вакциной упакованы в картонные коробки. В каждую коробку с вакциной вложена инструкция по ее применению. Коробки с вакциной упакованы в ящики."
"ИНГЕЛЬВАК® APPX (INGELVAC® APPX)";"Вакцина расфасована по 20 мл (10 доз), 50 мл (25 доз), 100 мл (50 доз), 200 мл (100 доз), 500 мл (250 доз) в полиэтиленовые флаконы соответствующей вместимости. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками."
"ИНГЕЛЬВАК ЦиркоФЛЕКС® (INGELVAC CircoFLEX®)";"Вакцина расфасована по 50 мл (50 доз) и 100 мл (100 доз) в полиэтиленовые флаконы соответствующей вместимости. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками."
"ИНГЕЛЬВАК МикоФЛЕКС® (INGELVAC MycoFLEX®)";"Вакцина расфасована по 10 мл (10 прививных доз), 50 мл (50 прививных доз), 100 мл (100 прививных доз) и 250 мл (250 прививных доз) в полиэтиленовые флаконы соответствующей вместимости."
"ВОЛЬВАК® АС Плюс+ND+IB+EDS KV (VOLVAC® AC Plus+ND+IB+EDS KV)";"Расфасована по 500 мл (1000 доз) в пластиковые флаконы соответствующей вместимости.Флаконы укупорены резиновыми пробками, укрепленными алюминиевыми колпачками."
"ВОЛЬВАК® АС Плюс (VOLVAC® AC Plus)";"Расфасована по 500 мл (1000 доз) в пластиковые флаконы соответствующей вместимости. Флаконы укупорены резиновыми пробками, укрепленными алюминиевыми колпачками.Флаконы с вакциной упакованы в картонные коробки. В каждую коробку с вакциной вложена инструкция по ее применению. Коробки с вакциной упакованы в ящики (или другую транспортную упаковку)."
"ВОЛЬВАК® ND+IB+EDS KV (VOLVAC® ND+IB+EDS KV)";"Расфасована по 500 мл (1000 доз) в полиэтиленовые флаконы соответствующей вместимости. Флаконы герметично укупорены резиновыми пробками, укрепленными алюминиевыми колпачками. Флаконы с вакциной упакованы в картонные коробки. В каждую коробку с вакциной вложена инструкция по ее применению."
