"ИНТЕРФЕРОН БЫЧИЙ РЕКОМБИНАНТНЫЙ (RECOMBINANT BOVINE INTERFERON) раствор д/инъекций";"№ 4950-10-15 БПХ-Ф от 15.07.15"
"ДЕКТОМЕКТИН (DECTOMECTIN) раствор д/инъекций";"№ 4820-10-15 БФПА от 13.03.15"
"ФЕЛИФЕРОН® РАСТВОР ДЛЯ ИНЪЕКЦИЙ (SOLUTIO FELIFERONI PRO INJECTIONIBUS) раствор д/инъекций";" 77-3-8.14-2190 № ПВР-3-8.14/03048 от 26.08.14"
"БЕЛКОХЕЛП (BELKOHELP) порошок: , 0.01 %, 0.1 %, 0.17 %, 0.3 %";"№ РОСС RU.АГ19.Д05598 от 12.02.16"
"БЕЛКОХЕЛП (BELKOHELP) порошок: 0.01 %, 0.1 %, 0.17 %, 93.5 %";"№ РОСС RU.АГ19.Д05132 от 25.12.15"
"8 В 1 ЭКСЕЛЬ ДЕТЕР (8 IN 1 EXCEL DETER) таб.";"№ ПВИ-9.15/04645 от 12.10.15"
"МЕТАКАМ® (METACAM®) раствор д/инъекций";"276-3-2.1-0224 № ПВИ-3-2.1/03410 от 24.02.11"
"КУСТОВАК® D (CUSTOVAC® D)";"276-1-31.13-1699 № ПВИ-1-31.13/04141 от 13.12.13"
"ИНГЕЛЬВАК® АУЕСКИ MLV (INGELVAC® AUJESZKY MLV)";"276-1-21.11-0460 № ПВИ-1-21.11/03558 от 19.10.11"
"ИНГЕЛЬВАК® HP-1 (INGELVAC® HP-1)";"276-1-17.11-0440 № ПВИ-1-17.11/03534 от 30.09.11"
"ИНГЕЛЬВАК® APPX (INGELVAC® APPX)";" 276-1-17.11-1158 № ПВИ-1-17.11/03533 от 16.11.12"
"ИНГЕЛЬВАК ЦиркоФЛЕКС® (INGELVAC CircoFLEX®)";" 276-1-11.14-2417 № ПВИ-1-6.9/02915 от 11.12.14"
"ИНГЕЛЬВАК МикоФЛЕКС® (INGELVAC MycoFLEX®)";" 276-3-7.15-2752 № ПВИ-1-5.0/03199 от 18.08.15"
"ВОЛЬВАК® АС Плюс+ND+IB+EDS KV (VOLVAC® AC Plus+ND+IB+EDS KV)";"276-1-11.12-0737 № ПВИ-1-11.12/03724 от 16.05.12"
"ВОЛЬВАК® АС Плюс (VOLVAC® AC Plus)";"276-1-35.13-1783 № ПВИ-1-35.13/04169 от 22.01.14"
"ВОЛЬВАК® ND+IB+EDS KV (VOLVAC® ND+IB+EDS KV)";"276-1-33.12-1142 № ПВИ-1-33.12/03850 от 16.11.12"
"ВОЛЬВАК® ND LaSota MLV (VOLVAC® ND LaSota MLV)";"276-1-1.14-1852 № ПВИ-1-1.14/04183 от 04.03.14"
"ВОЛЬВАК® ND Conc. KV (VOLVAC® ND Conc. KV)";"276-1-33.12-1141 № ПВИ-1-33.12/03851 от 16.11.12"
"ВОЛЬВАК® IBD MLV (VOLVAC® IBD MLV)";"276-1-11.12-0720 № ПВИ-1-11.12/03710 от 11.05.12"
"ВОЛЬВАК® IB Mass MLV (VOLVAC® IB Mass MLV)";"276-1-1.14-1820 № ПВИ-1-1.14/04182 от 14.02.14"
"8 В 1 ЭКСЕЛЬ ПИВНЫЕ ДРОЖЖИ (8 IN 1® EXCEL® BREWER'S YEAST) таб. 0.4 мг";"№ ПВИ-2-5.0/03350 от 10.12.12"
"8 В 1 ЭКСЕЛЬ ПИВНЫЕ ДРОЖЖИ (8 IN 1® EXCEL® BREWER'S YEAST) таб. 2.1 мг";"№ ПВИ-2-5.0/03350 от 10.12.12"
"8 В 1 ЭКСЕЛЬ МУЛЬТИВИТАМИНЫ ДЛЯ СОБАК МЕЛКИХ ПОРОД (8 IN 1® EXCEL® MULTI VITAMIN - SMALL BREED) таб.";"№ ПВИ-2-5.0/03345 от 12.01.11"
"8 В 1 ЭКСЕЛЬ МОБАЙЛ ФЛЕКС ПЛЮС (8 IN 1® EXCEL® MOBILE FLEX(+))";"№ ПВИ-2-5.0/03351 от 12.01.11"
"8 В 1 ЭКСЕЛЬ КАЛЬЦИЙ (8 IN 1® EXCEL® CALCIUM) таб.";"№ ПВИ-2-5.0/03349 от 12.01.11"
"8 В 1 ЭКСЕЛЬ ГЛЮКОЗАМИН+МСМ (8 IN 1 EXCEL GLUCOSAMINE+MSM) таб.";"№ ПВИ-2-8.15/04644 от 06.10.15"
"8 В 1 ЭКСЕЛЬ ГЛЮКОЗАМИН (8 IN 1 EXCEL GLUCOSAMINE) таб.";"№ ПВИ-2-24.13/04071 от 11.09.13"
"БИОСЕПТИН (BIOSEPTIN)";"35-3-5.12-0603 № ПВР-1-1.6/01748 от 26.03.12"
"ВЕТОМ 4 (VETOM 4)";" 35-1-16.13-1477 № ПВИ-1-4.7/02080 от 12.07.13"
"ВЕТОМ 3 (VETOM 3)";"35-3-5.12-0600 № ПВР-2-1.9/00059 от 26.03.12"
"ВЕТОМ 2 (VETOM 2)";"35-3-5.12-0602 № ПВР-1-2.6/01746 от 26.03.12"
"ВЕТОМ 1.1 (VETOM 1.1)";" 35/35-Д1-5.3/00248 № КГМ-Д1-1.8/0089 от 25.10.13"
"ГЛИКОПИН® (GLIKOPIN®) таб.";" 77-3-7.12-0689 № ПВР-3-3.9/00149 от 24.12.12"
"ФОРВЕТ® (FORVET) раствор д/инъекций";"№ ПВР-3-9.9/02487 от 10.02.15"
"АСД фракция 2 (ASD fraction 2)";" 02-3-31.12-2370 № ПВР-3-1.2/00910 от 22.10.14"
"ВЕЛЕС 6.59 (VELES 6.59)";" 35-3-5.12-0601 № ПВР-1-1.6/01747 от 26.03.12"
"ФОРТЕКОР® ТАБЛЕТКИ (FORTEKOR® TABLETS) таб. 5 мг";" 826-3-4.16-3377 № ПВИ-3-3.0/03353 от 02.09.2016"
"ФОРТЕКОР® ТАБЛЕТКИ (FORTEKOR® TABLETS) таб. 20 мг";" 826-3-4.16-3377 № ПВИ-3-3.0/03353 от 02.09.2016"
"ПРАК-ТИК® (PRAC-TIC®) раствор д/наружного применения";"705-3-4.14-3041 № ПВИ-3-3.8/02666 от 29.02.16"
"ИММУНОФАН® (IMMUNOFAN) раствор д/инъекций";" 77-3-27.12-0984 № ПВР-3-4.9/00202 от 11.09.12"
"ТИЛОЗИН (TILOZIN) раствор д/инъекций 50 мг";" 44-3-12.12-2941 № ПВР-3-2.9/00065 от 31.12.15"
"ТИЛОЗИН (TILOZIN) раствор д/инъекций 200 мг";" 44-3-12.12-2941 № ПВР-3-2.9/00065 от 31.12.15"
"ДОКСИЛОКС® (DOXYLOX) раствор д/инъекций";" 44-3-4.16-3184 № ПВР-3-8.0/02644 от 17.05.16"
"БУРСИН ПЛЮС (BURSINE PLUS)";" 840-1-35.13-2982 № ПВИ-1-2.8/02515 от 03.02.16"
"ПУЛВАК IB ПРАЙМЕР (POULVAC IB PRIMER)";" 840-1-3.14-1934 № ПВИ-1-2.3/01471 от 16.04.14"
"СУВАКЦИН MH-ОДИН (SUVAXYN MH-ONE) сусп. д/инъекций";" 840-3-4.15-2617 № ПВИ-1-2.0/03120 от 08.05.15"
"ИМПРОВАК (IMPROVAC) раствор д/инъекций";" 840-3-6.13-1734 № ПВИ-3-4.7/02287 от 13.12.13"
"АВАТЕК 150G (AVATEC 150G)";"840-3-3.16-3111 № ПВИ-3-5.5/01847 от 12.04.16"
"НАКСЕЛ (NAXCEL) сусп. д/инъекций";"840-3-6.13-1775 № ПВИ-3-8.7/02308 от 13.01.14"
"ДРАКСИН (DRAXXIN) раствор д/инъекций: 100 мг";"840-3-13.13-1774 № ПВИ-3-2.7/02139 от 13.01.14"
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) таб. 50 мг";" 77-3-12.12-2928 № ПВР-3-5.6/01731 от 18.12.15"
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) таб. 125 мг";" 77-3-12.12-2928 № ПВР-3-5.6/01731 от 18.12.15"
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) раствор д/инъекций 25 мг";" 77-3-6.15-3085 № ПВР-3-5.6/01732 от 30.03.16"
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) раствор д/инъекций 50 мг";" 77-3-6.15-3085 № ПВР-3-5.6/01732 от 30.03.16"
"ФОСПРЕНИЛ (PHOSPRENYL)";" 77-3-5.14-2060 № ПВР-3-1.9/00010 от 08.07.14"
"ГАМАВИТ (GAMAVIT)";" 77-3-5.14-2020 № ПВР-3-3.3/01313 от 20.06.14"
"ГАМАПРЕН (GAMAPREN)";" 77-3-7.12-0653 № ПВР-3-4.6/01769 от 11.04.12"
"ОТИФРИ (OTIFREE)";
"ЭкоСайд Адванс (ECOCID ADVANCED)";
"ЭКОЦИД С (ECOCID S)";
"КАПЛИ VERMICON LINE-ON-IMMOSHIELD ОТ ПАРАЗИТОВ (ANTIPARASITIC DROPS VERMICON LINE-ON-IMMOSHIELD) капли";
"ХЕЛАВИТ С (HELAVIT C) раствор";
"ХЕЛАВИТ РАСТВОР ДЛЯ ИНЪЕКЦИЙ (HELAVITUM SOLUTION PRO INJECTIONIBUS) раствор д/инъекций";
"ХЕЛАВИТ В (HELAVIT B) раствор";
"ХЕЛАВИТ А (HELAVIT A) раствор";
