"ВетАС Вид id","ВетАС Вид name","ВетАС Порода id","ВетАС Порода","ВетАС pets_count","AnimalId вид id","AnimalId вид name","AnimalId порода id","AnimalId порода","filter","exclude","Комментарий",,"редактировала ","не нашла в AnimalId"
25,"собаки",842,"кисю",3,1,"Собаки",143,"Кишу","f","f",,,,
25,"собаки",858,"ланкаширский хилер",3,1,"Собаки",2293,"Ланкаширский хилер","f","f",,,,
25,"собаки",865,"леопардовая собака катахулы",3,1,"Собаки",2332,"Леопардовая собака катахулы","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",893,"мууди",3,1,"Собаки",181,"Муди","f","f",,,,
25,"собаки",913,"паттердейл-терьер",3,1,"Собаки",854,"Паттердейл-терьер","f","f",,,,
25,"собаки",875,"пекиньу поденгу португезу",3,1,"Собаки",643,"Португальский поденго (гладкошёрстный)","f","f",,,,
25,"собаки",917,"пиринейский мастиф",3,1,"Собаки",176,"Пиренейский мастиф (Мастин де лос пиренеос)","f","f",,,,
25,"собаки",635,"поденгу ибисенко, ибисская собака",3,1,"Собаки",218,"Поденко ибиценко (ивисская борзая, ибизан)","f","f",,,,
25,"собаки",934,"рэт-терьер",3,1,"Собаки",2297,"Рэт-терьер","f","f",,,,
25,"собаки",945,"сикоку",3,1,"Собаки",321,"Сикоку (Коти-ину, Шикоку)","f","f",,,,
25,"собаки",952,"смоландстёваре, смоландская гончая",3,1,"Собаки",262,"Смоландская гончая","f","f",,,,
25,"собаки",959,"суоменайокойра, финская гончая",3,1,"Собаки",281,"Финская гончая (Суоменайокойра)","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",674,"суссекс-спаниель",3,1,"Собаки",271,"Сассекс спаниель","f","f",,,,
25,"собаки",969,"французский эпаньоль",3,1,"Собаки",298,"Французский спаниель (Французский эпаньёль)","f","f",,,,
25,"собаки",981,"шарпланинская овчарка",3,1,"Собаки",2136,"Шарпланинская овчарка (Македонская овчарка)","f","f",,,,
25,"собаки",983,"шведский вальхунд",3,1,"Собаки",865,"Шведский вальхунд","f","f",,,,
25,"собаки",984,"швейцарский лауфхунд",3,1,"Собаки",316,"Шведский лаппхунд","f","f",,,,
25,"собаки",717,"английский мастиф",4,1,"Собаки",2127,"Английский мастиф (English Mastiff)","f","f",,,,
25,"собаки",606,"беардед колли (хайланд колли)",4,1,"Собаки",41,"Бородатая колли","f","f",,,,
25,"собаки",742,"блю лейси",4,1,"Собаки",2131,"Блю-лейси (blue lacy)","f","f",,,,
25,"собаки",743,"бойкин спаниель",4,1,"Собаки",2333,"Бойкин-спаниель","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",750,"большой вандейский гриффон",4,1,"Собаки",55,"Большой вандейский бассет-грифон","f","f",,,,
25,"собаки",769,"ветерхаунд, голландский спаниель",4,1,"Собаки",86,"Веттерхун (голландский водяной спаниель)","f","f",,,,
25,"собаки",637,"ирландский водяной спаниель",4,1,"Собаки",115,"Ирландский водный спаниель","f","f",,,,
25,"собаки",823,"йемтхунд, шведский элкхаунд",4,1,"Собаки",113,"Емтхунд","f","f",,,,
25,"собаки",828,"кангал",4,1,"Собаки",145,"Кобан кёпежи (анатолийская овчарка)","f","f",,,,
25,"собаки",840,"керри-бигль",4,1,"Собаки",2334,"Керри-бигль","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",904,"норботтен шпиц",4,1,"Собаки",193,"Норботеншпиц","f","f",,,,
25,"собаки",827,"перро де пресса канарио",4,1,"Собаки",888,"Канарский дог","f","f","верно ли выбрана порода?","да",,
25,"собаки",918,"подгальянская овчарка",4,1,"Собаки",224,"Польская подгалянская овчарка (Podhalaner)","f","f",,,,
25,"собаки",921,"польская низинная собака",4,1,"Собаки",223,"Польская низинная овчарка","f","f",,,,
25,"собаки",953,"спиноне",4,1,"Собаки",128,"Итальянский спиноне","f","f",,,,
25,"собаки",954,"стабихаун",4,1,"Собаки",266,"Стабихун","f","f",,,,
25,"собаки",623,"тазы (среднеазиатская борзая)",4,1,"Собаки",736,"Тазы (Казахская борзая)","f","f",,,,
25,"собаки",738,"уест-хайланд-уайт-терьер",4,1,"Собаки",88,"Вест-хайленд-вайт-терьер","f","f",,,,
25,"собаки",985,"эпаньоль нэн",4,1,"Собаки",2335,"Эпаньоль нэн","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",707,"алапахский чистокровный бульдог",5,1,"Собаки",2336,"Алапахский бульдог","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",734,"белый английский терьер",5,1,"Собаки",2288,"Белый английский терьер","f","f",,,,
25,"собаки",756,"бородатая колли",5,1,"Собаки",41,"Бородатая колли","f","f",,,,
25,"собаки",832,"карельская медвежья собака",5,1,"Собаки",137,"Карельская медвежья собака","f","f",,,,
25,"собаки",857,"ландсир",5,1,"Собаки",2292,"Ландсир","f","f",,,,
25,"собаки",896,"немецкий вахтельхунд",5,1,"Собаки",183,"Немецкий вахтельхунд (Немецкая перепелиная собака)","f","f",,,,
25,"собаки",949,"словацкий чувач",5,1,"Собаки",260,"Словацкий чувач","f","f",,,,
25,"собаки",964,"тоса ину",5,1,"Собаки",280,"Тоcа-ину","f","f",,,,
25,"собаки",966,"фараоновая собака",5,1,"Собаки",283,"Фараонова собака","f","f",,,,
25,"собаки",690,"фила бразилейру (бразильский мастиф)",5,1,"Собаки",284,"Фила бразилейро","f","f",,,,
25,"собаки",712,"американский фоксхаунд",6,1,"Собаки",16,"Американский фоксхаунд","f","f",,,,
25,"собаки",716,"английский водяной спаниель",6,1,"Собаки",2282,"Английский водяной спаниель","f","f",,,,
25,"собаки",730,"барбе",6,1,"Собаки",31,"Барбе","f","f",,,,
25,"собаки",837,"келпи",6,1,"Собаки",139,"Келпи","f","f",,,,
25,"собаки",845,"коикерхондье",6,1,"Собаки",146,"Кокерхонде","f","f",,,,
25,"собаки",980,"чинук",6,1,"Собаки",312,"Чешский фоусек","f","f",,,,
25,"собаки",990,"японский стерьер",6,1,"Собаки",191,"Японский терьер (Нихон терьер)","f","f",,,,
25,"собаки",704,"аиди, атласская овчарка",7,1,"Собаки",9,"Аиди (атласская овчарка)","f","f",,,,
25,"собаки",688,"американский водяной спаниель",7,1,"Собаки",13,"Американский водяной спаниель","f","f",,,,
25,"собаки",714,"анатолийский карабаш",7,1,"Собаки",145,"Кобан кёпежи (анатолийская овчарка)","f","f",,,,
25,"собаки",724,"артезиано-нормандский бассет",7,1,"Собаки",26,"Артезиано-нормандский бассет","f","f",,,,
25,"собаки",632,"большая пиринейская собака",7,1,"Собаки",214,"Пиренейская горная собака","f","f",,,,
25,"собаки",763,"бульдог англии старого типа",7,1,"Собаки",17,"Английский бульдог","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",767,"венгерская борзая",7,1,"Собаки",168,"Мадьяр-агар (венгерская борзая)","f","f",,,,
25,"собаки",768,"вестфальский таксообразный брак",7,1,"Собаки",85,"Вестфальский таксообразный бракк","f","f",,,,
25,"собаки",611,"датский брохольмер",7,1,"Собаки",69,"Брохолмер","f","f",,,,
25,"собаки",847,"котон де тулеар",7,1,"Собаки",153,"Котон-де-тулеар (Coton de Tulear)","f","f",,,,
25,"собаки",653,"норвежский элкхаунд",7,1,"Собаки",773,"Норвежский эльгхунд","f","f",,,,
25,"собаки",951,"смитфильд-колли",7,1,"Собаки",2337,"Смитфилд-колли","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",957,"стародатская легавая",7,1,"Собаки",90,"Гаммель данск хонсехунд (Стародатская легавая)","f","f",,,,
25,"собаки",705,"айну",8,1,"Собаки",304,"Хоккайдо","f","f",,,,
25,"собаки",992,"балканская гончая",8,1,"Собаки",252,"Сербский гонич","f","f",,,,
25,"собаки",991,"каракачанская овчарка",8,1,"Собаки",2291,"Каракачанская собака (Болгарская овчарка)","f","f",,,,
25,"собаки",678,"палевый бретонский бассет-гриффо",8,1,"Собаки",66,"Бретонский рыжеватый гриффон","f","f",,,,
25,"собаки",821,"сегуджио итальяно",8,1,"Собаки",2289,"Итальянская гончая (Сегуджио итальяно)","f","f",,,,
25,"собаки",941,"сеттер-гордон",8,1,"Собаки",253,"Сеттер гордон","f","f",,,,
25,"собаки",667,"сийлихам терьер",8,1,"Собаки",255,"Силихем терьер","f","f",,,,
25,"собаки",650,"чесапик бей ретривер",8,1,"Собаки",309,"Чесапик-бэй-ретривер","f","f",,,,
25,"собаки",706,"акбаш",9,1,"Собаки",2126,"Акбаш","f","f",,,,
25,"собаки",997,"бельгийская лакенуа",9,1,"Собаки",602,"Бельгийская овчарка (лакенуа)","f","f",,,,
25,"собаки",818,"испанский мастиф",9,1,"Собаки",123,"Испанский мастиф","f","f",,,,
25,"собаки",844,"кламбер спаниель",9,1,"Собаки",144,"Кламбер-спаниель","f","f",,,,
25,"собаки",644,"комондор, венгерская овчарка",9,1,"Собаки",149,"Комондор","f","f",,,,
25,"собаки",672,"силки терьер",9,1,"Собаки",4,"Австралийский силки (шелковистый) терьер","f","f",,,,
25,"собаки",974,"хорватская овчарка",9,1,"Собаки",305,"Хорватская овчарка","f","f",,,,
25,"собаки",740,"бернская горная пастушья собака",10,1,"Собаки",40,"Бернский зенненхунд","f","f",,,,
25,"собаки",854,"курчавый ретривер",10,1,"Собаки",158,"Курчавошёрстный ретривер","f","f",,,,
25,"собаки",861,"лапландский шпиц",10,1,"Собаки",316,"Шведский лаппхунд","f","f",,,,
25,"собаки",926,"пудель-пойнтер",10,1,"Собаки",232,"Пудель","f","f",,,,
25,"собаки",927,"пули",10,1,"Собаки",237,"Пули (Венгерская водяная собака)","f","f",,,,
25,"собаки",972,"ханаанская собака",10,1,"Собаки",300,"Ханаанская собака","f","f",,,,
25,"собаки",822,"итальянский брак",11,1,"Собаки",126,"Итальянский бракк (бело-оранжевый)","f","f",,,,
25,"собаки",647,"лейкланд-терьер",11,1,"Собаки",165,"Лейкленд-терьер","f","f",,,,
25,"собаки",909,"норфолк терьер",11,1,"Собаки",199,"Норфолк-терьер","f","f",,,,
25,"собаки",609,"пиринейская овчарка",11,1,"Собаки",215,"Пиренейская овчарка длинношёрстная","f","f",,,,
25,"собаки",1040,"чехословацкий влчак",11,1,"Собаки",310,"Чехословацкий влчак","f","f",,,,
25,"собаки",749,"большая швейцарская горная пасту",12,1,"Собаки",57,"Большой швейцарский зенненхунд","f","f",,,,
25,"собаки",777,"гаванский бишон",12,1,"Собаки",45,"Бишон хаванез (Гаванский бишон)","f","f",,,,
25,"собаки",679,"перуанская орхидея инков",12,1,"Собаки",640,"Перуанская голая собака (средняя)","f","f",,,,
25,"собаки",978,"чешский терьер",12,1,"Собаки",311,"Чешский терьер","f","f",,,,
25,"собаки",708,"альпийский спаниель",13,1,"Собаки",144,"Кламбер-спаниель","f","f",,,,
25,"собаки",727,"аффенпинчер",13,1,"Собаки",29,"Аффенпинчер","f","f",,,,
25,"собаки",792,"голубой хиллер",13,1,"Собаки",3,"Австралийский хилер","f","f",,,,
25,"собаки",625,"денди-динмонт терьер",13,1,"Собаки",105,"Денди-динмонт-терьер","f","f",,,,
25,"собаки",967,"фильд спаниель",13,1,"Собаки",285,"Филд спаниель","f","f",,,,
25,"собаки",715,"английская овчарка",14,1,"Собаки",2281,"Английская овчарка","f","f",,,,
25,"собаки",612,"бладхаунд",14,1,"Собаки",47,"Бладхаунд ( Сент-Юберская собака)","f","f",,,,
25,"собаки",880,"мастино наполетано",14,1,"Собаки",177,"Мастино-наполетано","f","f",,,,
25,"собаки",1011,"орхидея петербургская",14,1,"Собаки",743,"Петербургская орхидея","f","f",,,,
25,"собаки",784,"голландская овчарка",15,1,"Собаки",610,"Голландская овчарка (длинношёрстная)","f","f",,,,
25,"собаки",915,"салюки, персидская гончая",15,1,"Собаки",247,"Салюки","f","f",,,,
25,"собаки",600,"босерон",16,1,"Собаки",289,"Французская гладкошёрстная овчарка (черноподпалый)","f","f",,,,
25,"собаки",673,"скай терьер",16,1,"Собаки",769,"Скайтерьер","f","f",,,,
25,"собаки",594,"германский дратхаар",17,1,"Собаки",109,"Немецкий дратхаар","f","f",,,,
25,"собаки",1019,"финский шпиц",18,1,"Собаки",270,"Финский шпиц","f","f",,,,
25,"собаки",671,"южнорусская овчарка",20,1,"Собаки",330,"Южнорусская овчарка","f","f",,,,
25,"собаки",689,"американский эскимоский шпиц",21,1,"Собаки",2280,"Американский эскимосский шпиц","f","f",,,,
25,"собаки",720,"аппенцеллер",21,1,"Собаки",23,"Аппенцеллер зенненхунд","f","f",,,,
25,"собаки",607,"бедлингтон терьер",21,1,"Собаки",35,"Бедлингтон терьер","f","f",,,,
25,"собаки",631,"гордон-сеттер",21,1,"Собаки",253,"Сеттер гордон","f","f",,,,
25,"собаки",633,"грейхаунд",21,1,"Собаки",102,"Грейхаунд","f","f",,,,
25,"собаки",801,"гриффон кортальса",21,1,"Собаки",759,"Гриффон кортальса","f","f",,,,
25,"собаки",781,"гладкошерстный ретривер",22,1,"Собаки",92,"Прямошёрстный ретривер","f","f",,,,
25,"собаки",986,"эскимосская лайка",22,1,"Собаки",2290,"Канадская эскимосская собака (Эскимосская лайка)","f","f",,,,
25,"собаки",610,"бельгийский тервюрен",23,1,"Собаки",604,"Бельгийская овчарка (тервюрен)","f","f",,,,
25,"собаки",903,"новошотландский ретривер",23,1,"Собаки",192,"Новошотландский утиный ретривер","f","f",,,,
25,"собаки",572,"ховаварт",23,1,"Собаки",303,"Ховаварт","f","f",,,,
25,"собаки",728,"баварская горная гончая",24,1,"Собаки",30,"Баварская следовая гончая","f","f",,,,
25,"собаки",1013,"манчестерский терьер",24,1,"Собаки",174,"Манчестер терьер","f","f",,,,
25,"собаки",846,"фален, континентальный той-спаниель",24,1,"Собаки",885,"Континентальный той-спаниель фален","f","f",,,,
25,"собаки",932,"русская пегая гончая",25,1,"Собаки",2296,"Русская пегая гончая","f","f",,,,
25,"собаки",836,"кеесхонд",26,1,"Собаки",863,"Вольфшпиц","f","f",,,,
25,"собаки",884,"миниатюрный ксолойтцкуинтли",26,1,"Собаки",624,"Мексиканская голая собака (миниатюрная)","f","f",,,,
25,"собаки",1005,"московский дракон",28,1,"Собаки",2294,"Московский дракон","f","f",,,,
25,"собаки",887,"пинчер миниатюрный",28,1,"Собаки",138,"Карликовый пинчер","f","f",,,,
25,"собаки",788,"голая собака инков",29,1,"Собаки",640,"Перуанская голая собака (средняя)","f","f",,,,
25,"собаки",703,"азавак",30,1,"Собаки",8,"Азавак","f","f",,,,
25,"собаки",692,"бретонский эпаньоль",30,1,"Собаки",67,"Бретонский эпаньоль","f","f",,,,
25,"собаки",1151,"Щвейцарский зенненхунд",32,1,"Собаки",57,"Большой швейцарский зенненхунд","f","f",,,,
25,"собаки",659,"английский пойнтер",34,1,"Собаки",221,"Пойнтер","f","f",,,,
25,"собаки",638,"ирландский волкодав (вольфхаунд)",34,1,"Собаки",116,"Ирландский волкодав","f","f",,,,
25,"собаки",582,"сенбернар",34,1,"Собаки",249,"Сенбернар","f","f",,,,
25,"собаки",962,"тибетский спаниель",34,1,"Собаки",277,"Тибетский спаниель","f","f",,,,
25,"собаки",1037,"афганская борзая",35,1,"Собаки",28,"Афганская борзая","f","f",,,,
25,"собаки",931,"русская гончая",36,1,"Собаки",738,"Русская гончая","f","f",,,,
25,"собаки",675,"тибетский терьер",36,1,"Собаки",278,"Тибетский терьер","f","f",,,,
25,"собаки",666,"шотландский терьер",36,1,"Собаки",257,"Скотч-терьер","f","f",,,,
25,"собаки",654,"бобтейл, староанглийская овчарка",41,1,"Собаки",267,"Староанглийская овчарка (Бобтейл)","f","f",,,,
25,"собаки",1041,"лаготто-романьоло",41,1,"Собаки",2245,"Лаготто-романьоло (Итальянская водяная собака)","f","f",,,,
25,"собаки",744,"болонский бишон",43,1,"Собаки",48,"Болонский бишон (Болоньез)","f","f",,,,
25,"собаки",618,"бриар",43,1,"Собаки",68,"Бриар","f","f",,,,
25,"собаки",1036,"аргентинский дог",44,1,"Собаки",24,"Аргентинский дог","f","f",,,,
25,"собаки",1021,"бельгийский грюнендаль",44,1,"Собаки",36,"Бельгийская овчарка (грюнендаль)","f","f",,,,
25,"собаки",597,"маремма",44,1,"Собаки",717,"Маремма-абрутская овчарка","f","f",,,,
25,"собаки",648,"лхасский апсо",46,1,"Собаки",167,"Лхасский апсо","f","f",,,,
25,"собаки",661,"бордер терьер",47,1,"Собаки",59,"Бордер терьер","f","f",,,,
25,"собаки",626,"английский спрингер-спаниель",49,1,"Собаки",20,"Английский спрингер-спаниель","f","f",,,,
25,"собаки",1038,"бурбуль",52,1,"Собаки",733,"Южноафриканский бурбуль","f","f",,,,
25,"собаки",651,"московская сторожевая",55,1,"Собаки",760,"Московская сторожевая","f","f",,,,
25,"собаки",669,"шельти",55,1,"Собаки",318,"Шелти","f","f",,,,
25,"собаки",589,"английский сеттер",57,1,"Собаки",19,"Английский сеттер","f","f",,,,
25,"собаки",897,"немецкий вольфшпиц",57,1,"Собаки",863,"Вольфшпиц","f","f",,,,
25,"собаки",755,"бордосский дог (французский мастифф)",58,1,"Собаки",60,"Бордоский дог","f","f",,,,
25,"собаки",575,"леонбергер",60,1,"Собаки",166,"Леонбергер","f","f",,,,
25,"собаки",774,"восточносибирская лайка",65,1,"Собаки",87,"Восточно-сибирская лайка","f","f",,,,
25,"собаки",640,"пшеничный мягкошерстный терьер",66,1,"Собаки",120,"Ирландский мягкошёрстный пшеничный терьер","f","f",,,,
25,"собаки",1018,"финская лайка",66,1,"Собаки",730,"Карело-финская лайка","f","f",,,,
25,"собаки",713,"американский той-фокстерьер",70,1,"Собаки",872,"Той-фокстерьер","f","f",,,,
25,"собаки",668,"карело-финская лайка",70,1,"Собаки",730,"Карело-финская лайка","f","f",,,,
25,"собаки",701,"немецкий дог",70,1,"Собаки",186,"Немецкий дог","f","f",,,,
25,"собаки",615,"борзой, русская псовая борзая",73,1,"Собаки",243,"Русская псовая борзая","f","f",,,,
25,"собаки",1156,"Риджбек",74,1,"Собаки",241,"Родезийский риджбек (rhodesian ridgeback)","f","f",,,,
25,"собаки",892,"московский длинношерстный той-терьер",83,1,"Собаки",731,"Русский той (длинношёрстный)","f","f","верно ли выбрана порода?","да",,
25,"собаки",665,"шипперке",83,1,"Собаки",322,"Шипперке (Схипперке)","f","f",,,,
25,"собаки",601,"австралийский терьер",84,1,"Собаки",5,"Австралийский терьер","f","f",,,,
25,"собаки",592,"тибетский мастиф",84,1,"Собаки",276,"Тибетский мастиф (до-хи, тибетский дог)","f","f",,,,
25,"собаки",681,"американский бульдог",86,1,"Собаки",729,"Американский бульдог","f","f",,,,
25,"собаки",636,"ирландский терьер",88,1,"Собаки",121,"Ирландский терьер","f","f",,,,
25,"собаки",782,"гладкошерстный фокстерьер",89,1,"Собаки",286,"Фокстерьер гладкошёрстный","f","f",,,,
25,"собаки",619,"бульмастиф",90,1,"Собаки",72,"Бульмастиф","f","f",,,,
25,"собаки",1008,"средний шнауцер",91,1,"Собаки",661,"Средний шнауцер (чёрный)","f","f",,,,
25,"собаки",682,"вельш-терьер",93,1,"Собаки",81,"Вельштерьер","f","f",,,,
25,"собаки",973,"черный терьер",94,1,"Собаки",244,"Русский чёрный терьер","f","f",,,,
25,"собаки",824,"кавказская овчарка",95,1,"Собаки",131,"Кавказская овчарка","f","f",,,,
25,"собаки",660,"помераниан",95,1,"Собаки",699,"Померанский шпиц","f","f",,,,
25,"собаки",676,"выжла, венгерская легавая",101,1,"Собаки",83,"Венгерская короткошёрстная легавая","f","f",,,,
25,"собаки",677,"веймаренер",102,1,"Собаки",77,"Веймаранер","f","f",,,,
25,"собаки",851,"ксолойтцкуинтли",102,1,"Собаки",179,"Мексиканская голая собака (стандартная)","f","f",,,,
25,"собаки",950,"смаусхонд",102,1,"Собаки",95,"Голландский смаусхонд","f","f",,,,
25,"собаки",718,"английский той-терьер",104,1,"Собаки",21,"Английский той-терьер (черно-подпалый)","f","f",,,,
25,"собаки",804,"дратхаар",105,1,"Собаки",109,"Немецкий дратхаар","f","f",,,,
25,"собаки",733,"бассетхаунд",106,1,"Собаки",34,"Бассет-хаунд","f","f",,,,
25,"собаки",643,"керри блю терьер",106,1,"Собаки",140,"Керри-блю-терьер","f","f",,,,
25,"собаки",1159,"русский черный терьер",106,1,"Собаки",244,"Русский чёрный терьер","f","f",,,,
25,"собаки",691,"тай риджбек",106,1,"Собаки",272,"Тайский риджбек","f","f",,,,
25,"собаки",583,"ньюфаундленд",107,1,"Собаки",200,"Ньюфаундленд","f","f",,,,
25,"собаки",593,"хаски антарктическая",108,1,"Собаки",835,"Хаски","f","f",,,,
25,"собаки",872,"малый брабансон",114,1,"Собаки",210,"Пти-брабансон (малый брабансон)","f","f",,,,
25,"собаки",994,"колли, шотландская овчарка",127,1,"Собаки",147,"Колли длинношёрстный","f","f",,,,
25,"собаки",588,"ирландский сеттер",130,1,"Собаки",119,"Ирландский сеттер","f","f",,,,
25,"собаки",683,"эрдельтерьер",131,1,"Собаки",328,"Эрдельтерьер","f","f",,,,
25,"собаки",998,"фокстерьер гладкошерстный",134,1,"Собаки",286,"Фокстерьер гладкошёрстный","f","f",,,,
25,"собаки",1014,"японский шпиц",134,1,"Собаки",190,"Японский шпиц","f","f",,,,
25,"собаки",1154,"Гриффон",139,1,"Собаки",2132,"Гриффон","f","f",,,,
25,"собаки",576,"ризеншнауцер",142,1,"Собаки",240,"Ризеншнауцер","f","f",,,,
25,"собаки",1006,"пражский крысарик",144,1,"Собаки",757,"Пражский крысарик","f","f",,,,
25,"собаки",752,"большой немецкий шпиц",149,1,"Собаки",187,"Немецкий шпиц","f","f",,,,
25,"собаки",595,"ягдтерьер",149,1,"Собаки",188,"Немецкий ягдтерьер","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",1153,"Акита - ину",156,1,"Собаки",10,"Акита-ину","f","f",,,,
25,"собаки",891,"московский короткошерстный той-терьер",156,1,"Собаки",689,"Русский той","f","f",,,,
25,"собаки",599,"ретривер",156,1,"Собаки",160,"Лабрадор-ретривер","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",1020,"энтлебухер зенненхунд",158,1,"Собаки",326,"Эллинский икнилатис (Энтлебухер зенненхунд)","f","f",,,,
25,"собаки",608,"бельгийская малинуа",160,1,"Собаки",603,"Бельгийская овчарка (малинуа)","f","f",,,,
25,"собаки",886,"бультерьер миниатюрный",162,1,"Собаки",815,"Бультерьер миниатюрный","f","f",,,,
25,"собаки",591,"чау-чау",162,1,"Собаки",307,"Чау чау","f","f",,,,
25,"собаки",702,"австралийская борзая, кенгуровая",163,1,"Собаки",2279,"Австралийская борзая (Кенгуровая собака)","f","f",,,,
25,"собаки",581,"далматин",165,1,"Собаки",104,"Далматин","f","f",,,,
25,"собаки",758,"брабансон",166,1,"Собаки",210,"Пти-брабансон (малый брабансон)","f","f",,,,
25,"собаки",573,"доберман-пинчер",166,1,"Собаки",108,"Доберман","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",987,"эстонская гончая",166,1,"Собаки",740,"Эстонская гончая","f","f",,,,
25,"собаки",1003,"уипет",171,1,"Собаки",282,"Уиппет","f","f",,,,
25,"собаки",820,"левретка, итальянская борзая",173,1,"Собаки",164,"Итальянская левретка","f","f",,,,
25,"собаки",642,"русско-европейская лайка",173,1,"Собаки",245,"Русско-европейская лайка","f","f",,,,
25,"собаки",693,"японский хин",175,1,"Собаки",331,"Японский Хин","f","f",,,,
25,"собаки",687,"аляскинский маламут",177,1,"Собаки",12,"Аляскинский маламут","f","f",,,,
25,"собаки",616,"бостон-терьер",177,1,"Собаки",62,"Бостон-терьер","f","f",,,,
25,"собаки",620,"керн-терьер",189,1,"Собаки",855,"Керн-терьер","f","f",,,,
25,"собаки",1010,"ка де бо",192,1,"Собаки",207,"Майорский мастиф (перро дого мальоркин, Ка-де-бо)","f","f","в  AnimalID отсутствует порода ",,,
25,"собаки",1017,"швейцарская овчарка",193,1,"Собаки",691,"Белая швейцарская овчарка","f","f",,,,
25,"собаки",736,"бельгийский гриффон",199,1,"Собаки",37,"Бельгийский гриффон","f","f",,,,
25,"собаки",655,"норвич-терьер",202,1,"Собаки",195,"Норвич терьер","f","f",,,,
25,"собаки",579,"пинчер",204,1,"Собаки",642,"Пинчер (черноподпалый)","f","f",,,,
25,"собаки",947,"скотч терьер",206,1,"Собаки",257,"Скотч-терьер","f","f",,,,
25,"собаки",810,"западно-сибирская лайка",212,1,"Собаки",114,"Западно-сибирская лайка","f","f",,,,
25,"собаки",696,"миттельшнауцер",213,1,"Собаки",706,"Миттельшнауцер","f","f",,,,
25,"собаки",1034,"акита-ину",214,1,"Собаки",10,"Акита-ину","f","f",,,,
25,"собаки",602,"австралийская овчарка",222,1,"Собаки",2,"Австралийская овчарка","f","f",,,,
25,"собаки",1155,"Доберман",224,1,"Собаки",108,"Доберман","f","f",,,,
25,"собаки",1139,"шелти",230,1,"Собаки",318,"Шелти","f","f",,,,
25,"собаки",656,"такса жесткошерстная",231,1,"Собаки",2264,"Такса (жесткошерстная)","f","f",,,,
25,"собаки",628,"фокстерьер жесткошерстный",237,1,"Собаки",287,"Фокстерьер жесткошёрстный","f","f",,,,
25,"собаки",614,"бордер колли",242,1,"Собаки",58,"Бордер колли","f","f",,,,
25,"собаки",584,"бультерьер",242,1,"Собаки",73,"Бультерьер","f","f",,,,
25,"собаки",853,"курцхаар",244,1,"Собаки",157,"Немецкий курцхаар","f","f",,,,
25,"собаки",955,"пудель стандартный",251,1,"Собаки",236,"Пудель-пойнтер","f","f",,,,
25,"собаки",1039,"смешанная",256,1,"Собаки",698,"Метис","f","f",,,,
25,"собаки",662,"родезийский риджбек",270,1,"Собаки",241,"Родезийский риджбек (rhodesian ridgeback)","f","f",,,,
25,"собаки",1007,"карликовый пинчер",271,1,"Собаки",138,"Карликовый пинчер","f","f",,,,
25,"собаки",695,"американский питбультерьер",282,1,"Собаки",708,"Американский питбультерьер","f","f",,,,
25,"собаки",680,"брюссельский гриффон",286,1,"Собаки",70,"Брюссельский гриффон","f","f",,,,
25,"собаки",585,"английский бульдог",291,1,"Собаки",17,"Английский бульдог","f","f",,,,
25,"собаки",698,"среднеазиатская овчарка",291,1,"Собаки",264,"Среднеазиатская овчарка","f","f",,,,
25,"собаки",1157,"Болонка",305,1,"Собаки",2137,"Болонка","f","f",,,,
25,"собаки",1035,"алабай",307,1,"Собаки",264,"Среднеазиатская овчарка","f","f",,,,
25,"собаки",686,"акита ину",308,1,"Собаки",10,"Акита-ину","f","f",,,,
25,"собаки",1042,"цвергшпиц ",329,1,"Собаки",2268,"Немецкий Цвергшпиц","f","f","верно ли выбрана порода?","да",,
25,"собаки",958,"стафордширский бультерьер",351,1,"Собаки",268,"Стаффордширский бультерьер","f","f",,,,
25,"собаки",621,"вельш корги кардиган",369,1,"Собаки",78,"Вельш-корги кардиган","f","f",,,,
25,"собаки",574,"боксёр",370,1,"Собаки",184,"Немецкий боксер","f","f",,,,
25,"собаки",590,"ротвейлер",372,1,"Собаки",242,"Ротвейлер","f","f",,,,
25,"собаки",1015,"бернский зенненхунд",378,1,"Собаки",40,"Бернский зенненхунд","f","f",,,,
25,"собаки",937,"самоедская лайка",381,1,"Собаки",248,"Самоед","f","f",,,,
25,"собаки",1158,"Вельш корги",412,1,"Собаки",2138,"Вельш-корги","f","f",,,,
25,"собаки",996,"шарпей",416,1,"Собаки",315,"Шарпей","f","f",,,,
25,"собаки",603,"басенджи",424,1,"Собаки",32,"Басенджи","f","f",,,,
25,"собаки",639,"той-пудель",426,1,"Собаки",235,"Той-пудель","f","f",,,,
25,"собаки",1163,"Кавалер кинг чарльз спаниель",457,1,"Собаки",130,"Кавалер-кинг-чарлз-спаниель","f","f",,,,
